prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,000000100,000001000,000010000,000100000,001000000,010000000,100000000,000000001,000000010
0.12265576707462611,0.568987366516476,0.3010986692472557,0.9013253730299857,0.21220794071135196,0.3091115112648658,0.609134964811106,0.6846962719818629,0.3236158845616681,0.259370338879372,0.2553751397204078,0.5946955652130325,0.9610421127168179,0.6491601772803732,0.7962857474142099,0.893982526168387,0.0746911295083561,0.6130131321402571,0.9923184794814816,0.4596936059298037,0.3666815834062289,0.7260322212328694,0.42607696928442285,0.6402730201646347,0.8264318223717009,0.8928903217325223,0.7054932558655493,0.2769148245984123,0.7502555732918805,0.16745031009115696,0.02235777806319683,0.4262885753109382,0.9723658947027577,0.4617014729157516,0.3561992246579504,0.8267023335621366,1276,919,4089,2771,69,23.0,52.0,40.0,761.0
0.22237765366206397,0.4973571545317128,0.6981223943921685,0.21846950252286046,0.1084960069790013,0.8880871899202009,0.44684196647266694,0.4530572201569767,0.8008153769330866,0.6552036256082816,0.6296829138692344,0.27280227682767133,0.18739577004444274,0.04769449874790066,0.30499081519841953,0.04494700707104449,0.015757879084680515,0.7096380431067542,0.33745401876559145,0.8906071270595998,0.18152947421814825,0.3049624449738838,0.5171671176796913,0.8688057551576078,0.13332006710990596,0.13751978498541817,0.5610277974393912,0.6160107427047787,0.20371681387388552,0.9342885650497887,0.9658268803142486,0.807009077645525,0.3489791649080113,0.6929368365628832,0.6793982574767806,0.47162643052847597,1594,5240,1099,479,1489,46.0,1.0,6.0,46.0
0.6614488652416547,0.8556029571558751,0.7167425961334966,0.47688191468152785,0.44582620121870575,0.36281730779353283,0.42100769435680596,0.03063645739551557,0.012855124353491343,0.5177373421173251,0.5816823603049132,0.14555820431902522,0.9897700700612305,0.09662284972127633,0.8125605980474974,0.9843228795508033,0.5237494418577323,0.1445318729356232,0.7298874403728012,0.24430850379740354,0.49529960640039916,0.5015481173204754,0.27147568184989235,0.005388932227939125,0.8885102507217534,0.12883886433542457,0.7712937162101393,0.7107280622842727,0.8303751627945979,0.8814517027663443,0.6054478385963292,0.8779062051777397,0.10294842318801545,0.33109939864756455,0.8087384459806015,0.9311489622004545,1760,1220,781,5215,216,418.0,282.0,2.0,106.0
0.6231803372306663,0.25716849560200394,0.33841300325041845,0.30082481646200065,0.6925779320181504,0.2886485801042953,0.08045979831095307,0.02233869680781153,0.9563002425228777,0.30483821225496444,0.6522384839797523,0.6646394888344803,0.27810711501800445,0.2754065072363814,0.5944515549051413,0.3474924141601312,0.4125220572615155,0.06448486740469273,0.6727782213848966,0.7960239390968493,0.23642849514108566,0.4546782717259056,0.16148951047971571,0.06006256077646421,0.4837124192387008,0.7356909550033568,0.814909363253811,0.9620297079184531,0.9742960650740985,0.7533650770407153,0.4558492157230153,0.5667968512922013,0.3089369679595363,0.9533897202595939,0.603043744515871,0.8771612858675846,306,4499,2958,1924,96,21.0,3.0,3.0,190.0
0.9381595858280426,0.6205430403265009,0.0772866481060428,0.34211049299771035,0.32144887364401054,0.9922108504603419,0.7651270133238646,0.7324032267077928,0.09896847771725692,0.19105321841638678,0.8862359854694255,0.19879456543182994,0.06817838542319532,0.7521520525160296,0.5813641081622223,0.5374270102702267,0.7925383091115933,0.9758922412367035,0.7902447487192501,0.521902885116599,0.09895212180951973,0.6653319770350373,0.6440576609660407,0.2485758932738863,0.7189336864971319,0.6055520002555818,0.6396850491596303,0.19929989234753498,0.32346110083441104,0.3192594039768487,0.503771212603502,0.07575764920841643,0.24567494439092097,0.2481116654925688,0.2534728314091709,0.5171150231532684,470,1249,4755,1099,1529,680.0,143.0,0.0,75.0
0.6400155633923108,0.0023353077811046896,0.26106447754122286,0.7196531394991826,0.38176459234488236,0.46395837016660724,0.3360998240356624,0.9130739785318333,0.042993325608643884,0.7216642778007182,0.7723758757309147,0.14315807231189848,0.6201353835178899,0.9682615584521362,0.15860722380897962,0.4535110180943459,0.8519738881790969,0.6593474773677049,0.9265550679370266,0.8079702924643056,0.6591760512783652,0.4611569374749701,0.017173046198550757,0.34292377311375355,0.521431293253259,0.6843281703971107,0.7462643001404338,0.46821149071528956,0.5008008203250782,0.8375392121877621,0.6505272688537477,0.581015684809062,0.646787705087621,0.46174126507393953,0.3733279990598971,0.26112601003547753,259,1485,4520,2994,598,7.0,0.0,41.0,96.0
0.19991298142562086,0.8526830028935772,0.9877981594059586,0.7291619555797486,0.840135918135801,0.1257964019526837,0.5347059387936112,0.9112093736496341,0.13178992020935199,0.18777950039576463,0.6789183299089068,0.5930983706409838,0.937373882728474,0.9172010331299024,0.5057976292616722,0.25866984353328215,0.49793645785791885,0.07619018037102854,0.010626339285361497,0.29046190220475954,0.7703148406602013,0.051538840471989866,0.39853619151692876,0.23528052817748435,0.5428269422365096,0.6043250832164374,0.1991069499451673,0.8927164520352783,0.08192497588742587,0.7059721765819184,0.944841470257265,0.7721612333787748,0.8321323379279097,0.23956395180617163,0.7764335598966942,0.01430900317343331,434,502,2823,3111,2368,738.0,0.0,0.0,24.0
0.3024706047879733,0.5130932216275316,0.602642732728599,0.951211122441893,0.4302921302384106,0.8440709142512816,0.4387343829570739,0.830681609403133,0.6593913495702982,0.7233901139247364,0.6472664270486376,0.47519791250508236,0.8649326288273985,0.5621899329641072,0.33242915463041667,0.2565188774526691,0.5108146021206623,0.5807758423093079,0.026895000318600593,0.7707543063681673,0.37041757107509476,0.20688699088896667,0.43937800197227683,0.6436043933283199,0.08325939145445682,0.6248247198720338,0.01587197715711708,0.18183368574471914,0.7096616131978823,0.7957834061748212,0.9934960481377559,0.2686181388737655,0.2626701434965607,0.05170731494538605,0.029865197186585313,0.10556599921127974,895,2664,2145,412,3100,479.0,11.0,34.0,260.0
0.5792742184837262,0.7478663118847221,0.8996810067979132,0.9871616696149504,0.6029535279256477,0.8575252457179071,0.34831086732945526,0.7123185053149074,0.12824139380467492,0.18974206491663237,0.640149130078579,0.9768329929899647,0.5848952995895454,0.24843514839242442,0.540744303709954,0.5101145598595814,0.7458372862960148,0.14147529738445264,0.5146128925439598,0.14790800119152392,0.07523848122677235,0.7937264082598752,0.9404368374860705,0.7206959023966594,0.46926052712356436,0.739794636291967,0.8560879700319115,0.20368499124896722,0.9019027639519512,0.5385344904971439,0.9404764383251983,0.9176084925178688,0.5537447769666547,0.3239151775631971,0.2257070871220015,0.821319956034382,1020,1036,800,1001,3247,2382.0,347.0,6.0,161.0
0.9659917797619869,0.37854027789410416,0.5445227809417292,0.2670952551832503,0.5670051768636956,0.21011575459109688,0.40099775061203313,0.03830740702535018,0.5363447948656006,0.8737379478119726,0.48745174457533236,0.8511794209494035,0.4607365771169135,0.010965189922908847,0.26888123268106967,0.47821806273610923,0.16776787380625857,0.4557491081282421,0.8584207108349218,0.42420936455329095,0.3292067694278821,0.39198092540226903,0.7119881360377508,0.5876827078806566,0.1451490370869416,0.18787839171889276,0.17299858262764212,0.9538058788060993,0.9988112532663186,0.5391186120678005,0.38955420106969185,0.36876244320012397,0.8063678535147366,0.17384546589001992,0.20344433539394058,0.8400530201851595,999,1116,5008,1513,701,121.0,40.0,0.0,502.0
0.8977908790450689,0.018825912561908686,0.9308771047843858,0.04515920866801848,0.10588217083755536,0.7653480373742427,0.4492491529799655,0.2587230520872834,0.12662456970592761,0.698586758014306,0.1762571633234602,0.7526823766184095,0.4742189964716448,0.05941502151576428,0.3076588284011187,0.08350908742919538,0.8765078625817136,0.9064517013714545,0.9922058323937109,0.6896415302671182,0.2963514192325799,0.7235064983072672,0.9240447532398369,0.026191745030687996,0.18498454743143566,0.10072641252601755,0.7448652466989252,0.5267034244094068,0.9375513084330463,0.8554659038872447,0.23819705188587603,0.5878800970385868,0.5864454670057291,0.9362586975571652,0.4613769440006332,0.5592351182680383,692,6505,1612,723,37,173.0,0.0,1.0,257.0
0.8600174439743326,0.7920401431172138,0.9826071421302933,0.5030088709567058,0.09582622971928023,0.8458057142074018,0.3424462943004961,0.9798553502559587,0.1172806624277094,0.515646385023621,0.4799727299777923,0.8894824687977888,0.6086587241559651,0.7069556411879327,0.24893309347638848,0.12618829563088063,0.5655945753388744,0.3537371082775469,0.15920231990699518,0.8758949610332621,0.6636179848634789,0.6839261887677761,0.48314638211922134,0.4569695735630648,0.3900145692555006,0.8500394256974758,0.08567461915805208,0.7668550595822441,0.7128418327527086,0.15282511669735277,0.5305804816228283,0.5905777656490381,0.28629445856845526,0.8249606356390361,0.05447655009289043,0.9776485315210027,75,2093,1511,2624,3287,294.0,39.0,0.0,77.0
0.19731570611205762,0.42354987125234544,0.7447792451540903,0.9678367169504751,0.3239996398467988,0.11738658978094085,0.5833607791553281,0.7351916583663278,0.48936236370833697,0.720479517420205,0.8304542183307476,0.5212185604113081,0.189153680153623,0.5149515080322886,0.16357809016117597,0.3348841026006586,0.9673710514636905,0.6499754162102245,0.12480529619951031,0.6237656961316099,0.563919884345786,0.07307741822637748,0.03536243422289853,0.0667628382274702,0.11941913281469474,0.041888361557322895,0.004264873579847506,0.8217135573684327,0.8923042845313557,0.6683194921512096,0.16935895778109156,0.1478720424949822,0.6807885854956314,0.8824142313559847,0.18885919566861542,0.02433158266152824,815,4742,1785,1281,295,104.0,6.0,35.0,937.0
0.7213959432864975,0.9655186236884955,0.04433686061505382,0.3789586443282952,0.11403076857767913,0.7027574401410049,0.8722000573756046,0.9243834114552775,0.1064339452024291,0.12322739627263746,0.1809615276673382,0.34191846003004067,0.8180826020757658,0.8789741089497607,0.339808937802071,0.42890665876944745,0.32362876728718215,0.27963983264493597,0.979126540872268,0.1837549966743376,0.6026864215697868,0.8607694069018744,0.45276706404161016,0.9954006012782447,0.2696733038113135,0.5227327727230111,0.033926014396357784,0.5906908103043087,0.4248856523497121,0.21028894015400357,0.3613967745176897,0.8797694450474827,0.45261844784111416,0.3667354864244451,0.3571179978690655,0.3887109582803565,315,1717,1643,3539,1967,234.0,58.0,41.0,486.0
0.000790664157704235,0.05246097368520686,0.5450943327512933,0.8835885882978468,0.2582763352335352,0.1893356015592632,0.9315043176542426,0.5931853131853557,0.9803362933334189,0.7258261100901843,0.9671902449814929,0.3616178040734719,0.9339104771197606,0.3154563552395495,0.49542714762918605,0.11779084121030925,0.22550532990465244,0.6838182806632382,0.6330088723426751,0.7282235887427383,0.5221625278387694,0.8128239394521695,0.679986893949958,0.8245851896880425,0.5076105041639831,0.5073718925305107,0.08938824775211551,0.5799106957509244,0.9980543489529278,0.39028490182681264,0.48299251907804797,0.0013031323507267656,0.6945219324365817,0.31185881706792107,0.6926648419754566,0.3527466203342837,1546,1112,3463,1809,1648,12.0,0.0,75.0,335.0
0.2313845472409064,0.07384103363833039,0.14072720436210973,0.4200685692334195,0.19403206179186083,0.7277150624966496,0.956190576879291,0.9903767172151033,0.1640966990478161,0.36382427133235307,0.8488710991453269,0.2786851179871537,0.36291508831463193,0.5843798327033884,0.601290516952054,0.3279818198401935,0.8526302470415802,0.007863800998216819,0.6481090424138328,0.8814660412312082,0.8403918824151327,0.4310687693024948,0.0431528485824374,0.08210115276213881,0.7315894626467265,0.9208216698220738,0.9916649749591798,0.0707473724211497,0.36635696298648046,0.23779589145807667,0.42152922784386837,0.21449020135632335,0.6834092110382317,0.44914131766848087,0.4258858904687782,0.8903103494512863,599,2341,6073,785,109,10.0,3.0,7.0,73.0
0.5741699615951568,0.5855694100356088,0.4050766856103831,0.0493194112066585,0.7511750472422789,0.06390395302121288,0.14738999856704937,0.5874639104755466,0.4550769403922491,0.0376771339244768,0.1872541549028769,0.10584248810335273,0.6176302377025396,0.8830185013289962,0.44549064005654915,0.24323175906007866,0.17993393135564595,0.11626241461953957,0.5090711481599932,0.4738206201008217,0.1511763032988681,0.24505699126558877,0.7213434699393477,0.4133139967511281,0.2716120881186078,0.3726151823051721,0.00768281371959223,0.3328390386482285,0.9943460352416551,0.944253023491926,0.6586941896838272,0.20228044656306088,0.7452700453482474,0.17958812478631825,0.6706874560360819,0.6411801825461552,1467,1359,5156,588,310,46.0,1.0,232.0,841.0
0.3326689784798371,0.4738108625612968,0.7449114329227514,0.7726498764130264,0.9604335798741227,0.6284048938374124,0.09786725773087479,0.4315187717253969,0.05315983127394153,0.5350997586572259,0.12464005406612644,0.8194989880717581,0.719151843706821,0.8416075000025042,0.7561039374747824,0.5702361485513364,0.07024411730248692,0.5097185901525486,0.013469638084776747,0.7663024904907335,0.5676461004293878,0.5358747722156221,0.431080813316407,0.10994009515082459,0.10130256956972306,0.9989899228733974,0.056756173975304636,0.03027493005730153,0.8802135762463837,0.31106991391204286,0.17852582355936464,0.7262134315713795,0.22220229712441886,0.6938592717310287,0.9919055893697131,0.6594674940910318,149,3481,2224,3875,210,29.0,3.0,9.0,20.0
0.8373321479452395,0.025202259334243582,0.005254434514628925,0.5942591112312774,0.568417081094832,0.08769917807244088,0.8523159534880868,0.042323279111692425,0.2311474453342196,0.22976892715961073,0.516024161166094,0.4714231224701205,0.2483553143547227,0.2560872178599546,0.22566778664324616,0.4516800433979119,0.5959250952702047,0.3047376194166118,0.7827702533768998,0.25549079529766405,0.9004483580149278,0.5764839946622647,0.36029148363894525,0.2698607565204725,0.19202783340158391,0.42841700616313483,0.7321547540362048,0.6814764359734476,0.06679547965090771,0.7080639677238703,0.19296438202537392,0.09370309436553881,0.6386058195706349,0.9846406364608729,0.3070719577407657,0.9655547418251437,300,4644,4108,291,46,57.0,1.0,1.0,552.0
0.7515767734289855,0.3358449081680315,0.6317996104633659,0.06998561190704033,0.28400274519499225,0.9399614700748825,0.32770375014846076,0.12991671304552965,0.6458996773553215,0.5203778460364531,0.05242250151136141,0.6402349662139227,0.6341615843073907,0.29827108667451585,0.610392550478058,0.22562787941262463,0.6133354253716475,0.2611615120135622,0.5236401422513756,0.33812042448255697,0.49280700807295996,0.8162119531190841,0.09357179111894609,0.15451067165631938,0.7914035849602122,0.6009276839203647,0.9189673462116827,0.6203499906983726,0.9660210417095741,0.984536029346393,0.3186135336352327,0.9761875797008212,0.9494307788563235,0.3907818711684016,0.9985313231453611,0.649450183386787,1050,762,2308,5686,153,39.0,0.0,1.0,1.0
0.5018459213788293,0.5523644462335774,0.4737260235774946,0.043036611799439406,0.5273248160466076,0.4579152307163641,0.8691471164473211,0.7691627927497471,0.16338415010338503,0.18223522538900727,0.36384559480200585,0.24161169430184337,0.7966890834572895,0.009664893941386477,0.5941389317704092,0.7193432033248893,0.3938334235713674,0.8443748784994284,0.9656577393928155,0.7227447295949445,0.7847329545004279,0.7035052193804128,0.7250951002487501,0.26013644915713086,0.08442137476888922,0.9771961307373407,0.0810085466260555,0.6363529097474546,0.9905801510024332,0.6224006083061663,0.5681783160834201,0.9034552865675879,0.9710298272623907,0.4158461631417717,0.702416697020415,0.7355847055192862,1017,191,3798,3530,786,199.0,18.0,7.0,454.0
0.5351801166614486,0.26156025125257243,0.5212230262094346,0.5842953565167269,0.353927034517196,0.5292458693808385,0.0657946865983462,0.24711500088736693,0.3989614834270381,0.5007220908734661,0.4419262973399418,0.13497701628460812,0.963039706760254,0.5002588869123623,0.854944572770461,0.8231074482547138,0.4633746886360104,0.5128520205558086,0.15668900204198044,0.8582856526901201,0.36598812018306504,0.6114483717768034,0.1134545483504058,0.4140681767156823,0.4027557751432487,0.11127539211138371,0.32727758161488796,0.30899359539105054,0.6415481556377128,0.9975221343343224,0.47337603480418233,0.2719067437179714,0.06685585225211321,0.3764439105526648,0.35417384250002526,0.5278259466446239,2145,3329,2244,1467,569,24.0,12.0,17.0,193.0
0.45242191205588966,0.2475152834242893,0.8069252277429767,0.24411491257738482,0.8199834935637662,0.7086233649760466,0.5234863028977567,0.3765369415742216,0.027135770057786668,0.639931215058274,0.24100347920152798,0.5407310971680769,0.611776799554907,0.4132940727104456,0.5112555047409636,0.5215322171681176,0.44833750973473385,0.8276287828441456,0.922903733207653,0.28634875920755465,0.7459658927111458,0.5053127023750178,0.46050547591793745,0.6589435728464563,0.5676214536865066,0.595827030807932,0.08847107144151989,0.33510627178252383,0.3776613927891651,0.17920265766314192,0.6201874345625237,0.7997520752733526,0.5617838281473436,0.24631278393342249,0.10261314160042778,0.8139470890377898,358,876,1671,3844,2312,66.0,3.0,1.0,869.0
0.5007195438346943,0.144770977393892,0.39922396969185825,0.3537014692710828,0.20603340899308975,0.4301312149770766,0.31300592807947225,0.01368113143625782,0.5168276571632862,0.4989973157680767,0.9512646855829462,0.9565975922513601,0.5949608813097144,0.6179077472918597,0.30149603120619395,0.49048465626328175,0.3614663805934478,0.28591467237550305,0.27671757197375235,0.37961672276619796,0.5051071413898337,0.8455978664498716,0.9171138384153081,0.2195522313145405,0.9151411365153614,0.48284965341117125,0.8109307679589004,0.9509854502217648,0.8852052245361511,0.11096080335990399,0.18686914506834384,0.07007359711328132,0.44304408899087777,0.11977128785401314,0.003980586962425425,0.3089950703007647,2723,1591,4540,410,150,12.0,30.0,9.0,535.0
0.16416587008047057,0.0389922202843207,0.9747851093170551,0.01007799968788936,0.9794255235996107,0.5082662968977818,0.7838822585961185,0.49374624415858914,0.5563327409832207,0.31435659150180706,0.5980926481007657,0.9533462189782065,0.7710964699575156,0.2954991683022181,0.33061278995954624,0.007657516460607305,0.3075846792460679,0.06867218669661379,0.21185110171750443,0.26759274986103254,0.5094513735226875,0.9930725403247426,0.7329268359768419,0.18226768525264547,0.03185679005256992,0.43352419411004395,0.09043427855905928,0.6695035032349701,0.724475420554864,0.26453068039450567,0.41286414068879207,0.34802832082897595,0.4452789018502097,0.4795092789406046,0.24399942512395856,0.25886131873537266,336,2695,3843,1585,1139,279.0,0.0,4.0,119.0
0.14504297075575268,0.5044612299573034,0.053982527221525634,0.7615526790193867,0.2728229412131946,0.11865572227410248,0.4630591145490367,0.3360430877442604,0.6742408985077073,0.1860023640266093,0.19015935877004553,0.8004218304265528,0.7067625486827132,0.494580720026093,0.24786780528790986,0.686391852905651,0.7679283930487462,0.1589552515699536,0.6540095448929253,0.7291827637542428,0.7364784188514404,0.7237137723779458,0.9904989851056206,0.20197327486740557,0.973286388554354,0.45601366137338306,0.4563227239000701,0.5969256011172994,0.005980477246756988,0.5062169263621515,0.6298105390147776,0.14028567103243095,0.2885549371692485,0.9934615427100212,0.2632815980691807,0.03804472821576066,749,3822,2128,307,252,296.0,0.0,452.0,1994.0
0.5922094567568073,0.08844625323241018,0.043821677052955366,0.5210207599293425,0.26649678645287067,0.5739416137161252,0.5829655211445834,0.49619744629064966,0.7307280578811407,0.8405575994881577,0.96222882103664,0.8492009588819059,0.26854346118566774,0.16753475215531444,0.6909074817302631,0.8302992255630418,0.8993324385885003,0.9724026263368382,0.9501431522683387,0.42831211492940324,0.33492202753205413,0.6070768652424675,0.4022016863729324,0.606878334880647,0.09616986211467837,0.11246912792541042,0.036635014707590896,0.5386205473808133,0.28419470199331076,0.9953418537242934,0.17014086194656064,0.613625245284893,0.9748948225707099,0.8288134124651414,0.5282588979559925,0.7948030188775336,1078,1199,4267,1970,251,433.0,27.0,4.0,771.0
0.32256581532391415,0.38064089649884836,0.617194478914045,0.8968645466314317,0.03273041608831484,0.4913936219768118,0.04578704878783946,0.6134605760694094,0.4549618409979337,0.5181032171883481,0.2796258704536667,0.8381670104805359,0.40029383338089086,0.39432729196969607,0.8082801835996074,0.49374784150350237,0.8974099874086724,0.6981170623961552,0.13240046807941375,0.2383528762431718,0.747821458900026,0.2908837364144099,0.36193278352729263,0.8202298316580577,0.42954458339747437,0.5429207978500933,0.7062599629798493,0.9248603252316256,0.7003455462558603,0.5014174900581165,0.4649599007943791,0.7448836411332695,0.15209607738569442,0.4944128692636375,0.7987495781191336,0.11698712963142777,2647,4202,561,1300,961,182.0,0.0,1.0,146.0
